BANC,MCNS,FAFB
720575941503682213,20454,720575940611509939
720575941530192869,514854,720575940628023882
720575941432622551,62693,720575940615124222
720575941544387772,805831,720575940624905223
720575941474180448,812494,720575940622135757
720575941401528099,807092,720575940616649845
720575941628411961,183733,720575940615043368
720575941480790723,21445,720575940614992214
720575941545367220,813196,720575940605777841
720575941510937554,534332,720575940603899936
720575941490820405,41355,720575940615753243
720575941564736359,804519,720575940621824781
720575941445084586,135017,720575940612887080
720575941459127622,154409,720575940622886158
720575941542098461,106476,720575940615257300
720575941590257463,167107,720575940620820493
720575941643508562,551035,720575940622044139
720575941438538540,534220,720575940615307154
720575941481452227,94815,720575940618855035
720575941568290606,95980,720575940604439072
720575941554660506,140767,720575940616032406
720575941574931721,191250,720575940632795181
720575941603194102,213800,720575940620638335
720575941432753166,90119,720575940624101158
720575941569651444,126977,720575940615146547
720575941463990541,134327,720575940608994652
720575941482344902,177844,720575940628517192
720575941412449681,107595,720575940630641465
720575941567812084,61414,720575940624195837
720575941585629062,53617,720575940623771319
720575941400997411,80258,720575940606595518
720575941723533370,103493,720575940616360788
720575941626610284,79734,720575940605931180
720575941488400848,103839,720575940627095340
720575941534894002,108764,720575940640665077
720575941481619791,32022,720575940622173729
720575941528421798,161611,720575940622883220
720575941444723882,107320,720575940622808077
720575941451848570,108719,720575940623053715
720575941440855381,116188,720575940638698842
720575941604231670,802914,720575940615879965
720575941551613211,808797,720575940615041064
720575941460322756,803324,720575940625839633
720575941505912645,805193,720575940626024264
720575941443922346,806723,720575940617931678
720575941521374391,809442,720575940628686423
720575941441772123,801303,720575940628941307
720575941477315358,806042,720575940610501315
720575941570820168,24558,720575940605631153
720575941534279914,77841,720575940625126397
720575941633618885,537432,720575940607092572
720575941610346985,28747,720575940614303185
720575941468942656,86677,720575940629032195
720575941490245070,187584,720575940652717046
720575941453956589,14392,720575940626664485
720575941507449985,79093,720575940614218221
720575941449147258,117138,720575940627052218
720575941525856589,167907,720575940632705848
720575941519224280,123284,720575940623078057
720575941436800223,18136,720575940625128947
720575941564390912,157978,720575940609348619
720575941614865683,158484,720575940627081865
720575941629322988,27145,720575940628863292
720575941462243780,68193,720575940637046500
720575941504314418,166131,720575940619160443
720575941431139543,175923,720575940626190778
720575941461560720,64823,720575940639897459
720575941459883460,34116,720575940633738835
720575941644079698,83245,720575940613364348
720575941474038880,26208,720575940605398048
720575941493503152,52989,720575940620615919
720575941471915584,31020,720575940606257074
720575941460274116,138098,720575940617150676
720575941650933781,38389,720575940611102020
720575941451369799,55950,720575940623148643
720575941404819312,112085,720575940625757328
720575941474160480,247786,720575940627003495
720575941504398130,82740,720575940620439717
720575941432053463,809666,720575940614528629
720575941478539138,804047,720575940625699992
720575941413167215,809414,720575940625919434
720575941646007496,810724,720575940627195691
720575941502510315,807745,720575940623324820
720575941503713879,811345,720575940642458784
720575941407611566,129375,720575940626883599
720575941536787944,36370,720575940612533477
720575941353067056,128168,720575940603379168
720575941603686329,134934,720575940625412366
720575941430255864,129394,720575940633563167
720575941536821475,42915,720575940613170034
720575941555283201,93434,720575940618026142
720575941448739509,542974,720575940639341877
720575941414101137,23390,720575940624112875
720575941416505884,233991,720575940627376958
720575941441866331,80754,720575940620611311
720575941481771005,47302,720575940604222944
720575941440707263,808931,720575940641400224
720575941563967847,153572,720575940623454216
720575941463217677,105359,720575940610409170
720575941407098286,149285,720575940621898828
720575941499879074,34386,720575940605492670
720575941604165561,51843,720575940634202780
720575941449959093,30107,720575940625529381
720575941405241968,42347,720575940645807726
720575941461224644,535328,720575940615340255
720575941438073644,16877,720575940633593804
720575941518714734,809126,720575940630738463
720575941393649046,164401,720575940634362835
720575941559959923,112166,720575940614517032
720575941481335119,519115,720575940631716516
720575941450433973,300401,720575940615386555
720575941412327791,114359,720575940614537618
720575941435663648,533829,720575940615472477
720575941467520278,803345,720575940622403542
720575941559650575,125966,720575940616487910
720575941506900037,80171,720575940626368168
720575941413878044,15529,720575940624912567
720575941626035082,57570,720575940633206753
720575941668905649,23364,720575940606192318
720575941696311770,170490,720575940660044417
720575941581566303,120663,720575940625189066
720575941406945839,40197,720575940621652462
720575941504776357,46575,720575940618565440
720575941643104594,63444,720575940617041339
720575941522299127,52409,720575940620547419
720575941450761038,66904,720575940612466930
720575941639198751,97388,720575940606352050
720575941588809612,31344,720575940614231336
720575941597972124,60177,720575940617726681
720575941540517245,106186,720575940616097979
720575941611701834,910554,720575940612248743
720575941485981069,83131,720575940621833198
720575941516003075,806092,720575940617010956
720575941459823174,809360,720575940615792863
720575941516565850,806587,720575940613250735
720575941471466871,906681,720575940633379027
720575941460951507,810622,720575940632548931
720575941404542576,27254,720575940629424202
720575941480721632,903701,720575940612421101
720575941488640713,803681,720575940614844562
720575941431406217,809881,720575940619025232
720575941473310267,556827,720575940621626689
720575941504482117,34002,720575940626491024
720575941441341375,28731,720575940611266402
720575941452644423,67431,720575940631307083
720575941478183843,25495,720575940613242390
720575941688038006,65204,720575940613704726
720575941468839389,71560,720575940626984906
720575941515792899,575832,720575940625009917
720575941430804873,96735,720575940632840877
720575941584061279,80199,720575940623896600
720575941438151954,104601,720575940607334530
720575941690391771,68539,720575940608092802
720575941400434979,95582,720575940606307262
720575941451975290,66141,720575940621422016
720575941547043177,78526,720575940622743551
720575941652452629,241583,720575940644504868
720575941626535579,103786,720575940631490156
720575941498092194,88734,720575940610200021
720575941554226842,60137,720575940627844943
720575941393334788,808841,720575940616913339
720575941519575918,113138,720575940606140337
720575941457779526,90159,720575940617253666
720575941474943786,142081,720575940613873071
720575941519327927,103574,720575940606543490
720575941451698042,76186,720575940626054032
720575941661036600,78973,720575940605990316
720575941559882734,164762,720575940625285611
720575941440442575,102065,720575940621489407
720575941551631871,56216,720575940625220937
720575941534776810,101659,720575940649861753
720575941573915643,106371,720575940632063043
720575941406607151,83579,720575940617642613
720575941503483442,108233,720575940618312081
720575941457186886,530724,720575940607868617
720575941406978095,52187,720575940621343414
720575941554041683,531247,720575940636647535
720575941638367605,191228,720575940610065347
720575941439299413,82519,720575940609307147
720575941611365414,77443,720575940613351141
720575941625052059,529853,720575940630402298
720575941412577903,76197,720575940613770463
720575941407456303,123420,720575940613404387
720575941430483470,532251,720575940606016433
720575941602898422,13882,720575940625380739
720575941590466700,18045,720575940616137147
720575941426823764,536270,720575940617503377
720575941687791734,531070,720575940620345792
720575941506041660,65880,720575940621890840
720575941471444288,64826,720575940622825204
720575941547518388,81553,720575940642641037
720575941504251954,47014,720575940635922612
720575941408271790,76096,720575940632895825
720575941690682520,108706,720575940617312729
720575941703442138,99627,720575940634542191
720575941392986006,19355,720575940608490435
720575941500571531,14482,720575940611820386
720575941486652738,15458,720575940636119151
720575941561700653,52024,720575940623393205
720575941574027273,67326,720575940611177586
720575941513273593,813195,720575940611758819
720575941528580811,813627,720575940625760017
720575941518688366,166168,720575940612058543
720575941516405651,41163,720575940615625053
720575941518062252,518409,720575940619694512
720575941434999072,122348,720575940603574374
720575941415194260,62678,720575940631693026
720575941438212114,54177,720575940612884433
720575941467512342,537855,720575940636772698
720575941432837591,158814,720575940613979538
720575941473184315,214551,720575940628656834
720575941408461998,81327,720575940620295105
720575941504657602,92497,720575940627399445
720575941560874797,87504,720575940624261929
720575941564607074,102498,720575940644663831
720575941489110476,104902,720575940615611807
720575941499434658,149584,720575940627129346
720575941429789688,108394,720575940625288265
720575941590528510,129719,720575940620613766
720575941563866536,55411,720575940634014362
720575941480046499,73518,720575940623667480
720575941549712417,84917,720575940606734002
720575941655669716,513803,720575940609570258
720575941442137807,58102,720575940608605705
720575941536417818,515440,720575940610977941
720575941527321421,38670,720575940643031240
720575941569400314,76109,720575940604985265
720575941537024794,36207,720575940614066483
720575941554527745,111129,720575940628047229
720575941489829326,64564,720575940638716905
720575941462985616,544595,720575940607420850
720575941473147744,807411,720575940623124917
720575941431298318,144427,720575940622721050
720575941535476707,78074,720575940631563857
720575941655645652,106802,720575940619137819
720575941590164478,172970,720575940606746034
720575941403052912,78308,720575940611972302
720575941431332366,128582,720575940616034246
720575941391873540,98319,720575940619564248
720575941572035229,87338,720575940611807795
720575941438398271,164228,720575940605791874
720575941471020299,20128,720575940622609246
720575941620673151,73076,720575940638123241
720575941562316039,123616,720575940633228172
720575941456931821,113489,720575940621044103
720575941521293815,125273,720575940629448463
720575941482051770,74848,720575940617879198
720575941512496716,13124,720575940603935334
720575941430287319,100006,720575940623288905
720575941524145508,64533,720575940635745690
720575941431173880,53345,720575940611811538
720575941471753995,22462,720575940620582747
720575941490247886,68875,720575940636921919
720575941634149819,51365,720575940638751716
720575941632284908,56971,720575940615757122
720575941438020908,44202,720575940613162675
720575941520107191,20805,720575940611205074
720575941575620751,20996,720575940616396191
720575941526986340,68438,720575940640827555
720575941492045031,97718,720575940619307712
720575941415990300,88690,720575940619239851
720575941524837988,805269,720575940629671440
720575941559334415,812032,720575940618072977
720575941473108522,911192,720575940661205633
720575941688606171,811273,720575940616052842
720575941478106433,801368,720575940620811758
720575941478440416,807378,720575940608606556
720575941587026142,801509,720575940620558154
720575941643242952,801770,720575940612449742
720575941527120642,48446,720575940626822448
720575941595432150,43518,720575940634725567
720575941479680130,20600,720575940645544983
720575941483662790,75674,720575940619648678
720575941438272530,32004,720575940618703424
720575941625829531,76716,720575940612429037
720575941392655510,127010,720575940610941462
720575941479516034,74382,720575940623835784
720575941365796976,152635,720575940619680472
720575941559867181,60610,720575940619431047
720575941568507642,66733,720575940624538638
720575941469140599,61010,720575940618039197
720575941443103914,57605,720575940614564146
720575941576841049,106303,720575940609759171
720575941610518886,74866,720575940624134985
720575941442114767,103772,720575940612898417
720575941508446480,57599,720575940616056262
720575941433597838,131972,720575940610978094
720575941471766027,99778,720575940627732818
720575941587256644,146303,720575940625661840
720575941652759537,30405,720575940614908113
720575941391758742,86282,720575940632511503
720575941479010922,76114,720575940609696963
720575941578626385,124872,720575940626626588
720575941450100061,64875,720575940612893359
720575941604157942,193341,720575940624537578
720575941561606034,25045,720575940605178558
720575941402278691,62415,720575940615430587
720575941519555032,142802,720575940638192829
720575941643650661,35129,720575940622523681
720575941412849775,42932,720575940614649581
720575941490356169,35018,720575940611858837
720575941641568869,47796,720575940630469591
720575941353074480,43586,720575940626938755
720575941548947316,95207,720575940631727567
720575941458376432,48556,720575940619943815
720575941523051083,129133,720575940606004396
720575941594056231,533652,720575940631977803
720575941414000020,153081,720575940615852447
720575941519675575,99127,720575940621543104
720575941508224897,153969,720575940623401983
720575941537145571,53339,720575940621662342
720575941537104104,77661,720575940613056947
720575941452864425,130127,720575940639590901
720575941610330342,63178,720575940624119178
720575941521767347,157506,720575940613467762
720575941496700283,53516,720575940619641771
720575941402679920,72920,720575940604992457
720575941479330467,105354,720575940614355010
720575941517182611,112159,720575940624559623
720575941558648591,66786,720575940620009432
720575941679862461,101088,720575940620302245
720575941564813458,152187,720575940616469761
720575941412478831,122095,720575940605927042
720575941430699145,163937,720575940615083183
720575941615675349,48449,720575940628417864
720575941505425221,86619,720575940612610453
720575941515617017,35663,720575940626310615
720575941436335660,49055,720575940645252643
720575941554310884,29519,720575940615054994
720575941490880309,529946,720575940610283128
720575941531218661,34360,720575940612692965
720575941661652604,90117,720575940614273954
720575941571481160,97218,720575940611896433
720575941472980778,44178,720575940620575909
720575941612258278,59604,720575940617217510
720575941526538406,96300,720575940621455030
720575941669297575,68779,720575940623746509
720575941430369633,53189,720575940626426133
720575941415129628,113788,720575940614710470
720575941476025886,58085,720575940624739581
720575941547953076,537150,720575940635872879
720575941605057901,150999,720575940621079791
720575941559704046,39969,720575940611856498
720575941400688419,521690,720575940621369468
720575941721640506,71607,720575940619955067
720575941478631786,31328,720575940611587704
720575941599712553,58948,720575940619783548
720575941483879430,82173,720575940613509613
720575941533288129,121822,720575940628493544
720575941490935753,50581,720575940616098619
720575941436693536,43054,720575940628222863
720575941491956172,124927,720575940623364573
720575941435430700,87366,720575940607341835
720575941458263024,35793,720575940613751922
720575941624708298,812808,720575940628993871
720575941641604946,32428,720575940624748419
720575941655623892,36745,720575940613797295
720575941480490626,22354,720575940612279731
720575941474496571,911570,720575940614265827
720575941410688171,40248,720575940605343921
720575941502235019,83376,720575940622097833
720575941436978706,802678,720575940626741013
720575941701088730,116134,720575940618662939
720575941632167148,187005,720575940629760567
720575941539329429,910790,720575940625584783
720575941470939178,807222,720575940630020345
720575941526749698,581342,720575940626878460
720575941592212587,540059,720575940612572054
720575941569594362,811523,720575940630054735
720575941468980445,809178,720575940605137538
720575941413939740,163239,720575940623291945
720575941451240826,96206,720575940642603464
720575941625162442,21157,720575940617242841
720575941470772491,177266,720575940616420150
720575941409280683,47440,720575940629291564
720575941411393195,812091,720575940632001640
720575941573846941,18181,720575940625721866
720575941351343408,512233,720575940626494663
720575941441604815,126287,720575940626456083
720575941625445514,85802,720575940627172100
720575941507932962,197732,720575940617140765
720575941565718167,107392,720575940621743905
720575941452165801,813677,720575940626531177
720575941688718710,45836,720575940612383082
720575941414290577,159653,720575940624360200
720575941602751934,821792,720575940619863796
720575941595605029,26232,720575940622803859
720575941552996379,17848,720575940605938366
720575941455666413,29439,720575940631176535
720575941532803160,74086,720575940609745419
720575941429525463,534536,720575940614801554
720575941627196217,49605,720575940629517051
720575941601947894,552753,720575940618171557
720575941490203081,19595,720575940629959503
720575941485359878,75128,720575940629078215
720575941531258315,80260,720575940627706122
720575941512933073,544489,720575940620927367
720575941441235035,254537,720575940619305630
720575941667236785,52445,720575940620061831
720575941547293108,129939,720575940629857420
720575941609625674,115056,720575940636278414
720575941644368504,180030,720575940622584346
720575941474630442,23802,720575940625628052
720575941483695869,195182,720575940614517811
720575941641621330,515054,720575940632424504
720575941441982927,24754,720575940622591472
720575941568394234,104229,720575940624852508
720575941509501968,45290,720575940611271982
720575941530322635,61595,720575940621341716
720575941547175860,29724,720575940619254704
720575941581570655,77297,720575940631093303
720575941430657377,100227,720575940609896459
720575941457687455,140587,720575940609817539
720575941518925528,47057,720575940624782316
720575941449141326,76452,720575940620028982
720575941507142750,98597,720575940639862435
720575941632369339,177528,720575940660136577
720575941627754022,130465,720575940619266113
720575941463193613,112158,720575940626684285
720575941393974934,121016,720575940613149034
720575941490742734,126157,720575940619379553
720575941586597510,152555,720575940610975044
720575941399010595,253535,720575940620675974
720575941532476248,38126,720575940618965926
720575941444941588,42660,720575940616776242
720575941510916684,142576,720575940636982190
720575941562463751,25158,720575940619461174
720575941524965657,50502,720575940630687098
720575941448056669,115851,720575940631226412
720575941466731542,57178,720575940606640230
720575941483673341,543484,720575940614874110
720575941489182951,135766,720575940624750665
720575941610332636,811182,720575940610157410
720575941633163707,805726,720575940636380649
720575941455579885,803653,720575940639468789
720575941608250954,258676,720575940626998769
720575941461227987,801911,720575940610178417
720575941554162055,223999,720575940612153041
720575941439611711,212912,720575940625115063
720575941458750367,127833,720575940621669002
720575941526994276,186215,720575940610624206
720575941541604637,178443,720575940607541955
720575941515218169,85607,720575940605156384
720575941511208658,137214,720575940629551375
720575941483982333,61217,720575940637855104
720575941532507370,15080,720575940617895051
720575941558435855,530297,720575940628660228
720575941391857814,48742,720575940632626402
720575941526686797,26898,720575940605963441
720575941679702205,125620,720575940614630802
720575941610129738,95567,720575940631980136
720575941536629514,33512,720575940623779978
720575941515726659,128180,720575940627493130
720575941519196588,132350,720575940616094523
720575941543942661,532969,720575940646913844
720575941505681943,70267,720575940623971837
720575941643180408,82438,720575940633515455
720575941483272445,34408,720575940632282449
720575941451593897,536540,720575940621671687
720575941544261225,66934,720575940614082962
720575941412293231,520175,720575940623273254
720575941526860290,56380,720575940609274563
720575941515108707,111605,720575940616025750
720575941644494241,282018,720575940625922404
720575941430904673,79229,720575940621017540
720575941480655746,63904,720575940604308401
720575941486724930,129972,720575940622010956
720575941504572866,141458,720575940622818184
720575941410705067,525955,720575940625312356
720575941535352554,48821,720575940640258101
720575941522733899,77353,720575940626219038
720575941498709410,53626,720575940607091979
720575941534436618,126650,720575940611469518
720575941461947844,112653,720575940619837872
720575941461224147,13127,720575940611441265
720575941430743566,808112,720575940627976222
720575941523163467,128556,720575940608118108
720575941491823308,813132,720575940625298761
720575941429865175,136650,720575940629257687
720575941701347802,129676,720575940634709217
720575941537050339,73397,720575940623957228
720575941457468656,33915,720575940626091602
720575941663784828,121007,720575940608974549
720575941469715677,70364,720575940617621905
720575941475391035,59298,720575940613278998
720575941566742631,61577,720575940612924054
720575941483243517,145155,720575940647242116
720575941521029623,22040,720575940627126074
720575941559348851,73927,720575940642253275
720575941731721003,808905,720575940627496829
720575941473722171,551844,720575940614883551
720575941654054105,70025,720575940623257101
720575941507538561,552227,720575940619692337
720575941501047787,131239,720575940606018406
720575941436750610,188636,720575940632501805
720575941458185030,56399,720575940621620229
720575941457076208,72714,720575940608970453
720575941478327146,38445,720575940606836169
720575941594708775,47313,720575940622165974
720575941408207278,59152,720575940607461077
720575941403459184,111801,720575940636938586
720575941480264899,77979,720575940626367625
720575941450257998,112955,720575940604699825
720575941557036964,123320,720575940626694599
720575941595048150,54850,720575940604907710
720575941606220397,116290,720575940625478152
720575941540543437,65609,720575940621016912
720575941472479584,62500,720575940631112822
720575941626601273,71373,720575940633165907
720575941460338246,83886,720575940637602990
720575941447755189,50944,720575940614872574
720575941528417464,85683,720575940620514309
720575941539040893,94536,720575940630684524
720575941548594804,97733,720575940631890499
720575941548348532,103625,720575940635849626
720575941563672418,31575,720575940614788392
720575941654249684,31645,720575940626697609
720575941413087380,28272,720575940607480962
720575941564191127,123275,720575940637990768
720575941411113387,112719,720575940616233053
720575941686032111,116331,720575940631029775
720575941453015879,805725,720575940636669582
720575941686162159,47469,720575940617649638
720575941532960178,808983,720575940623568324
720575941690855899,801498,720575940622198298
720575941352448816,803206,720575940632817256
720575941535434762,809705,720575940622554248
720575941607862893,802115,720575940634332953
720575941408690991,810642,720575940619365359
720575941448357908,890541,720575940607930889
720575941517263251,160258,720575940614898850
720575941407049902,78940,720575940621659819
720575941431521784,803785,720575940621118561
720575941391506582,41530,720575940644940232
720575941573063326,117146,720575940614959144
720575941544925628,82674,720575940623237011
720575941519603672,815102,720575940613908338
720575941414824596,87284,720575940622426484
720575941686025967,99646,720575940611776113
720575941614032147,173845,720575940622153733
720575941574414223,80512,720575940622543996
720575941470798347,16522,720575940621452208
720575941479178691,42913,720575940613490034
720575941569155572,122653,720575940632670751
720575941431367087,103455,720575940627458300
720575941586289118,71626,720575940640230259
720575941486133058,64001,720575940618521035
720575941447530260,85295,720575940626692389
720575941558215183,140682,720575940605062601
720575941516397459,99645,720575940615898566
720575941582431839,152386,720575940629659727
720575941451049287,138323,720575940630551670
720575941574121615,31640,720575940625844664
720575941526541990,69029,720575940605401702
720575941538627965,120521,720575940610782766
720575941599656745,123451,720575940619927768
720575941435065998,43676,720575940606919113
720575941478447072,99215,720575940642375925
720575941542496348,116893,720575940643797664
720575941514212195,38130,720575940612102618
720575941640054815,51073,720575940623435239
720575941450717774,28533,720575940606694758
720575941732176171,28703,720575940630345925
720575941480572611,57019,720575940604013926
720575941527535526,75750,720575940613670707
720575941503658987,94837,720575940621868824
720575941535478104,93186,720575940609924875
720575941537845885,913138,720575940639590528
720575941439994203,112888,720575940638847104
720575941609621834,811540,720575940619928917
720575941504039845,77246,720575940610255458
720575941548517768,164124,720575940618900144
720575941595952241,815391,720575940633184908
720575941452260659,801048,720575940607263068
720575941492153214,809947,720575940618461349
720575941510026000,904731,720575940637994328
720575941429222648,54360,720575940615940364
720575941669577127,45585,720575940618609153
720575941457341087,45765,720575940616280763
720575941560061485,24141,720575940624735246
720575941633372347,37337,720575940625501372
720575941534542874,73431,720575940633631661
720575941626311114,125234,720575940621105243
720575941513386586,61965,720575940629880887
720575941465765206,101706,720575940609324245
720575941533111474,939901,720575940609683651
720575941459359728,50735,720575940611555682
720575941454380013,77817,720575940607336626
720575941416732188,16130,720575940617900123
720575941505915682,16918,720575940626779748
720575941404875120,76798,720575940609339915
720575941488602318,808885,720575940607632306
720575941514290499,909985,720575940627082841
720575941606083181,911454,720575940629815490
720575941461974212,78033,720575940616548725
720575941482191558,85282,720575940615542674
720575941458363632,42124,720575940629611625
720575941575115663,107450,720575940615697058
720575941549157409,48664,720575940631846597
720575941474658602,83817,720575940609843669
720575941532367538,36002,720575940620332197
720575941594186789,158384,720575940612851375
720575941400910115,217519,720575940606450955
720575941645261000,28155,720575940614760359
720575941415494940,129931,720575940613432985
720575941653027313,54838,720575940638488553
720575941594700325,88510,720575940616959419
720575941722762042,179830,720575940623903231
720575941451808071,129057,720575940605811046
720575941474750506,802005,720575940612102258
720575941494597758,519693,720575940630037036
720575941645560696,902772,720575940632831775
720575941522413131,542847,720575940628316047
720575941492970878,807132,720575940626860421
720575941569233266,801158,720575940619741632
720575941533666947,803115,720575940610258552
720575941546417800,86335,720575940605641830
720575941626158956,130639,720575940626232848
720575941630415842,807248,720575940610679876
720575941437571903,549397,720575940611762329
720575941588809540,101402,720575940627772009
720575941521486327,65409,720575940634320319
720575941480281027,902206,720575940612455917
720575941462379920,114312,720575940632091951
720575941524973058,105750,720575940635334044
720575941602381046,544835,720575940627224719
720575941454847725,548698,720575940628329222
720575941437876959,547923,720575940608716483
720575941526130086,21143,720575940641945307
720575941470072896,534244,720575940622091546
720575941525430553,520349,720575940630667770
720575941637466485,527085,720575940632805421
720575941538643405,182145,720575940625384521
720575941447695029,511968,720575940638594374
720575941589696652,514838,720575940630414331
720575941553318145,545304,720575940633254370
720575941439808859,36009,720575940640154240
720575941501875179,519222,720575940638247989
720575941531934851,181423,720575940631964130
720575941448859726,183424,720575940632102284
720575941668036529,544545,720575940612375761
720575941687033462,195727,720575940618677639
720575941632232123,544061,720575940610514478
720575941530811365,26986,720575940622354870
720575941511008978,106847,720575940625059765
720575941412931220,30006,720575940613528682
720575941485870733,86222,720575940624264892
720575941566259502,60824,720575940620607025
720575941546611848,75622,720575940625876517
720575941571485256,515134,720575940625732042
720575941504135474,58823,720575940618196381
720575941568232050,126210,720575940603495648
720575941528495032,63056,720575940623640653
720575941512231377,126304,720575940622437885
720575941479728291,196033,720575940606700043
720575941476432670,230161,720575940634657431
720575941452382003,168871,720575940638446936
720575941447665684,56589,720575940633543787
720575941523322103,101559,720575940636848710
720575941475495985,109288,720575940613211055
720575941484623682,110617,720575940631225871
720575941539778652,75404,720575940625924618
720575941563848034,535342,720575940639911888
720575941446353940,118743,720575940631451449
720575941587362628,203287,720575940624185095
720575941438496735,68583,720575940603828704
720575941723208762,187608,720575940630823239
720575941478798466,63781,720575940613864891
720575941596757148,102869,720575940614928234
720575941557235236,74907,720575940629734442
720575941561192749,814281,720575940617913152
720575941599068864,926379,720575940614553234
720575941487052354,811832,720575940608090581
720575941615761817,812416,720575940612150225
720575941447738900,165829,720575940604910270
720575941416768284,92701,720575940619162417
720575941577605109,804943,720575940623415849
720575941508364048,803997,720575940628977226
720575941438432597,802221,720575940635610548
720575941616402133,806507,720575940635487845
720575941611462121,806589,720575940618388614
720575941526728450,815621,720575940612582514
720575941614223123,805518,720575940629773276
720575941468917213,813104,720575940617244027
720575941559980047,67232,720575940627344466
720575941582776159,63745,720575940624358800
720575941476626718,118212,720575940637851504
720575941460571536,46644,720575940620643055
720575941542852637,69453,720575940621808304
720575941513955171,18303,720575940603860000
720575941406687535,35876,720575940621314124
720575941504484261,56077,720575940625570492
720575941534194954,91762,720575940621889456
720575941393187588,43529,720575940617557460
720575941409811627,84318,720575940617372673
720575941455251949,32714,720575940629900252
720575941453259315,56889,720575940627521679
720575941475706161,66976,720575940652519158
720575941657242392,104118,720575940614233263
720575941562362002,70206,720575940619306069
720575941431136175,52380,720575940616532290
720575941431783416,98873,720575940610379076
720575941590015372,147300,720575940622138573
720575941497101179,51238,720575940606144870
720575941534332938,86473,720575940618834017
720575941575282536,518976,720575940609119324
720575941598983721,139467,720575940635665303
720575941519140023,147110,720575940612305250
720575941554344731,105740,720575940628187079
720575941691030936,124773,720575940609937762
720575941536354531,118696,720575940622022209
720575941539162237,54349,720575940616825062
720575941651748625,73259,720575940632293992
720575941553194302,68053,720575940653622177
720575941438812757,103684,720575940609613507
720575941430041953,66741,720575940621526860
720575941505660229,28720,720575940616825275
720575941490129356,94442,720575940613597182
720575941567972722,121907,720575940619188918
720575941613987804,65110,720575940624230024
720575941438144044,126576,720575940627161866
720575941563460450,129067,720575940627860254
720575941561840552,53910,720575940624035583
720575941393930390,134423,720575940616518854
720575941563199586,118702,720575940623145156
720575941491253680,27935,720575940623335571
720575941439936319,129500,720575940618963739
720575941431686319,90867,720575940618734400
720575941483519430,525391,720575940628772849
720575941555891027,41787,720575940639636595
720575941516440922,40145,720575940611746258
720575941539393266,88188,720575940612312526
720575941547821236,127519,720575940623475677
720575941626802570,141271,720575940629648912
720575941662293560,221183,720575940631245527
720575941518127064,174897,720575940621259947
720575941451324750,98440,720575940621946248
720575941592149718,60452,720575940620253063
720575941512840953,35494,720575940631021056
720575941534495720,36694,720575940615430623
720575941433749536,87890,720575940627291198
720575941521020595,44182,720575940612881114
720575941541072925,92940,720575940613813544
720575941567524602,26030,720575940633182125
720575941526627494,149520,720575940617922772
720575941504329266,86228,720575940629594998
720575941429473199,165405,720575940613045666
720575941569368690,66851,720575940630173228
720575941469086429,120819,720575940621816129
720575941599290409,58639,720575940640207293
720575941498410402,111578,720575940650918521
720575941465047638,159243,720575940623217763
720575941467575318,158065,720575940635636404
720575941486935874,210341,720575940640426403
720575941566949166,75030,720575940629727488
720575941638968181,140936,720575940623096600
720575941576130408,23452,720575940629595497
720575941511935820,89361,720575940639633734
720575941631912096,69180,720575940627903384
720575941600543785,81498,720575940620965614
720575941590315560,113959,720575940622341363
720575941526509700,810040,720575940624730638
720575941536191425,526824,720575940633103663
720575941569586078,544812,720575940616459330
720575941561349421,140215,720575940628742641
720575941481059258,15130,720575940621669552
720575941511503058,90313,720575940615013171
720575941447834190,132189,720575940623834250
720575941433697294,817822,720575940631119827
720575941469757405,132161,720575940617923677
720575941557553646,107207,720575940624168885
720575941661452344,906443,720575940611229298
720575941472131882,812602,720575940617296155
720575941483231162,93259,720575940621020325
720575941485785808,250160,720575940621769293
720575941431645537,67630,720575940617846941
720575941530865867,106265,720575940608129628
720575941508973072,55847,720575940637773486
720575941611680486,127267,720575940606824834
720575941668057587,491695,720575940611926195
720575941539805389,35983,720575940605523558
720575941655827736,74049,720575940632266538
720575941595483173,88874,720575940611881395
720575941595779484,22567,720575940623137741
720575941583986054,515989,720575940630719819
720575941466699798,33829,720575940629985900
720575941594902230,29039,720575940614367715
720575941597664448,22564,720575940623542712
720575941535966145,517892,720575940631719085
720575941410031983,87494,720575940606584864
720575941565241495,28469,720575940620920831
720575941652771540,232995,720575940614605279
720575941456663792,25414,720575940633286335
720575941405931567,29197,720575940624349192
720575941466994006,154603,720575940631965357
720575941453405353,27532,720575940616748630
720575941590692748,27733,720575940622190708
720575941461278419,40140,720575940624542541
720575941489880526,118746,720575940612768369
720575941562608552,87152,720575940608372693
720575941461720208,16197,720575940607853323
720575941477327924,69592,720575940621349723
720575941505288252,64796,720575940632902703
720575941430055343,52204,720575940631214556
720575941480494978,544039,720575940616074196
720575941565392430,66596,720575940616795509
720575941565220962,36165,720575940626813577
720575941529024440,20132,720575940611209109
720575941575612815,166169,720575940606137772
720575941486813702,113902,720575940611562226
720575941574944265,162673,720575940631679288
720575941435184672,33196,720575940600934665
720575941461878160,66936,720575940606855810
720575941587315767,43397,720575940619065765
720575941520358647,24766,720575940607055061
720575941526381700,67335,720575940618464093
720575941565131159,154175,720575940624998192
720575941652675345,154550,720575940641466064
720575941533548466,111357,720575940622140257
720575941582710623,544526,720575940624039560
720575941525792002,34608,720575940614452433
720575941649801457,173130,720575940640024398
